price,year,mileage,brand,fuel,transmission,engine_size,owners
100000,1997,45531,Mercedes,Diesel,Manual,2.2,1
100000,2007,101911,Hyundai,Diesel,Manual,2.2,1
100000,2008,122562,Nissan,Diesel,Manual,2.5,5
561264,2018,83329,Kia,Petrol,Manual,1.8,1
194055,2012,70334,Volkswagen,Diesel,Automatic,1.4,1
100000,1998,95022,BMW,Petrol,Automatic,1.4,2
144906,2012,64632,BMW,Petrol,Automatic,1.6,1
100000,1999,32217,Ford,Diesel,Automatic,2.0,2
478151,2019,41690,Hyundai,Petrol,Automatic,1.4,2
162005,2010,70443,Audi,Petrol,Automatic,1.4,3
100000,1995,100002,Nissan,Diesel,Automatic,2.5,2
222785,2015,52486,Audi,Diesel,Automatic,2.0,1
100000,2008,204891,Nissan,Petrol,Automatic,1.4,4
107719,2009,86539,Nissan,Petrol,Automatic,1.8,2
100000,2003,30593,Kia,Diesel,Manual,1.8,3
141999,2009,28730,Ford,Diesel,Automatic,3.0,2
163911,2011,19170,BMW,Diesel,Manual,1.6,4
557606,2019,92564,Ford,Diesel,Automatic,2.5,1
568985,2018,56267,Ford,Petrol,Automatic,3.0,2
100000,1998,19549,Toyota,Petrol,Automatic,1.6,1
100000,2006,97366,Nissan,Petrol,Manual,1.6,1
558545,2021,103081,Audi,Petrol,Manual,2.5,3
427788,2020,157820,Kia,Petrol,Manual,1.8,3
100000,1999,43700,Mercedes,Petrol,Automatic,1.6,1
861212,2023,105972,Nissan,Petrol,Automatic,1.6,2
100000,1999,113826,Honda,Petrol,Automatic,1.8,3
100000,2005,28201,Nissan,Petrol,Automatic,3.0,1
675292,2022,47785,BMW,Petrol,Automatic,2.5,5
100000,2000,107022,Audi,Petrol,Manual,2.0,4
100000,2001,87511,Volkswagen,Petrol,Manual,1.6,2
441765,2018,63956,Volkswagen,Petrol,Manual,1.4,2
100000,2008,188556,BMW,Petrol,Manual,1.8,4
228862,2018,300000,Nissan,Diesel,Automatic,2.0,3
100000,2005,89805,Nissan,Diesel,Manual,1.4,2
100000,2007,45574,Mercedes,Petrol,Automatic,1.4,4
100000,1996,49159,BMW,Diesel,Manual,2.2,1
389976,2019,80947,Nissan,Diesel,Automatic,2.0,1
100000,2001,93883,Audi,Petrol,Manual,2.2,4
256927,2014,25777,Volkswagen,Hybrid,Automatic,3.0,1
100000,1998,151821,Honda,Diesel,Automatic,1.8,1
773247,2021,86987,Nissan,Petrol,Automatic,3.0,3
100000,2002,53362,Ford,Diesel,Manual,2.0,2
290150,2014,77803,Hyundai,Hybrid,Automatic,2.2,4
668702,2023,102266,Volkswagen,Hybrid,Manual,3.0,1
229775,2016,114686,Toyota,Electric,Manual,3.0,1
313177,2015,58584,BMW,Petrol,Manual,1.8,5
137928,2013,98998,Mercedes,Petrol,Automatic,1.6,2
100000,2007,126355,Ford,Petrol,Manual,1.4,2
107508,2008,96786,BMW,Petrol,Manual,1.8,4
100000,2004,189191,Nissan,Petrol,Manual,3.0,1
100000,2005,99609,Nissan,Diesel,Automatic,2.0,1
100000,1996,114133,Nissan,Diesel,Automatic,1.4,2
370890,2019,107681,Volkswagen,Diesel,Automatic,1.4,2
565154,2020,99495,Hyundai,Petrol,Automatic,1.8,1
100000,2003,14499,Kia,Petrol,Manual,1.6,1
109120,2011,134912,Honda,Diesel,Manual,1.8,3
422907,2020,86496,BMW,Petrol,Automatic,2.5,1
100000,1997,53461,Toyota,Diesel,Manual,2.2,2
495781,2018,95362,Ford,Petrol,Manual,2.2,1
100000,2000,79743,Hyundai,Petrol,Automatic,2.5,1
100000,1999,45122,Volkswagen,Petrol,Manual,2.2,4
100000,1999,74254,Hyundai,Petrol,Automatic,2.5,3
415182,2016,70388,Audi,Diesel,Manual,2.0,3
108276,2009,86185,Mercedes,Petrol,Automatic,3.0,2
242859,2017,247768,Nissan,Hybrid,Automatic,1.8,2
155223,2011,125683,Kia,Diesel,Automatic,1.4,1
100000,2003,180316,Mercedes,Diesel,Manual,2.0,1
100000,1997,102949,Kia,Petrol,Manual,2.2,1
235459,2014,43118,BMW,Petrol,Automatic,2.0,2
645007,2020,37870,Mercedes,Petrol,Manual,1.4,1
159379,2011,78258,Toyota,Hybrid,Manual,2.0,2
636974,2023,193325,Audi,Petrol,Manual,1.6,1
879015,2021,27237,Ford,Petrol,Manual,2.2,3
100000,2004,29427,Nissan,Petrol,Automatic,3.0,1
100000,1997,152805,Honda,Diesel,Automatic,3.0,4
179971,2012,47485,Audi,Diesel,Manual,1.8,3
112786,2012,150577,Toyota,Petrol,Automatic,2.5,2
154579,2011,124717,Kia,Diesel,Automatic,3.0,3
332473,2018,135391,Mercedes,Electric,Automatic,3.0,1
100000,1997,30188,Volkswagen,Petrol,Manual,2.2,1
100000,1997,79010,Nissan,Petrol,Manual,3.0,1
100000,2000,125959,Kia,Petrol,Automatic,2.2,2
100000,2007,204513,Kia,Electric,Automatic,1.8,1
598500,2018,55481,Volkswagen,Petrol,Automatic,1.8,1
1062072,2023,38469,BMW,Petrol,Manual,1.4,4
121793,2009,83127,BMW,Petrol,Manual,1.4,3
321351,2019,175887,Volkswagen,Hybrid,Manual,3.0,5
100000,2003,176503,Hyundai,Diesel,Automatic,1.6,2
100000,1998,300000,Volkswagen,Petrol,Manual,2.0,4
108601,2008,16683,Nissan,Petrol,Automatic,2.0,1
100000,1999,68394,BMW,Hybrid,Automatic,2.0,3
100000,1996,101833,BMW,Diesel,Manual,2.5,1
100000,2005,122590,Hyundai,Petrol,Automatic,2.2,1
100000,2003,24444,Kia,Diesel,Manual,2.2,4
539452,2018,82226,Volkswagen,Petrol,Manual,1.8,1
100000,1997,163861,Ford,Diesel,Automatic,2.5,1
878570,2021,92165,Nissan,Petrol,Manual,1.6,1
666285,2022,113750,Toyota,Petrol,Manual,3.0,2
1073595,2023,63687,Mercedes,Petrol,Automatic,1.6,1
100000,2003,137603,Audi,Petrol,Automatic,2.0,2
100000,1997,114694,Kia,Petrol,Manual,1.8,2
422189,2019,66991,Mercedes,Petrol,Manual,2.0,2
100000,1996,52650,Toyota,Petrol,Manual,3.0,1
100000,2006,119764,BMW,Diesel,Automatic,2.2,3
100000,2004,121920,Honda,Diesel,Automatic,1.8,1
100000,2003,97636,BMW,Petrol,Automatic,2.5,3
100000,2009,84694,Volkswagen,Diesel,Manual,2.0,1
100000,2002,17143,Kia,Diesel,Automatic,1.6,5
634175,2019,9937,Ford,Petrol,Automatic,3.0,2
100000,1999,53154,Ford,Petrol,Manual,1.4,1
100000,2005,54666,BMW,Petrol,Automatic,2.5,2
555643,2021,125493,Volkswagen,Petrol,Manual,2.2,4
100000,1996,131954,Audi,Diesel,Automatic,2.0,1
336272,2018,158641,Mercedes,Petrol,Automatic,1.8,1
930036,2022,120829,BMW,Petrol,Manual,1.8,1
100000,2009,120569,Hyundai,Diesel,Automatic,2.0,1
100000,2000,67185,BMW,Petrol,Automatic,2.5,1
100000,2002,76320,Ford,Petrol,Automatic,1.6,1
777145,2021,77198,Volkswagen,Diesel,Manual,2.0,1
100000,1999,117307,Honda,Diesel,Automatic,2.2,1
100000,2010,234895,BMW,Petrol,Automatic,1.8,5
595292,2020,14278,Hyundai,Petrol,Automatic,2.2,3
171252,2012,14445,BMW,Diesel,Manual,2.5,2
100000,2000,96360,Nissan,Diesel,Automatic,2.5,3
100000,1999,33308,Volkswagen,Hybrid,Manual,1.4,2
577573,2022,179222,Honda,Petrol,Manual,3.0,2
131516,2010,65659,Mercedes,Petrol,Automatic,1.6,3
100000,2007,213210,BMW,Hybrid,Automatic,2.0,2
769451,2022,57344,Kia,Petrol,Manual,3.0,1
100000,1999,117047,Volkswagen,Petrol,Automatic,2.0,1
100835,2007,59126,Kia,Petrol,Automatic,1.6,2
112314,2011,51784,Nissan,Petrol,Manual,1.8,1
133231,2012,54551,Volkswagen,Petrol,Automatic,2.0,5
100000,2002,71733,Honda,Petrol,Automatic,1.6,1
100000,2007,135150,Honda,Electric,Manual,2.0,3
740995,2023,112141,Honda,Diesel,Automatic,1.8,1
188937,2013,137033,Mercedes,Petrol,Automatic,3.0,2
564859,2020,96899,Toyota,Petrol,Automatic,1.6,2
100000,1997,137778,Volkswagen,Diesel,Automatic,3.0,2
622794,2018,24582,Honda,Diesel,Automatic,1.8,3
100000,2002,104343,BMW,Petrol,Automatic,2.0,1
100000,1996,70520,Kia,Petrol,Manual,1.6,2
100000,2002,125356,Hyundai,Petrol,Automatic,1.4,4
411653,2021,158485,Nissan,Petrol,Manual,2.0,1
100000,2007,50483,Honda,Petrol,Automatic,1.6,1
100000,2007,131296,BMW,Petrol,Manual,1.4,3
100000,1995,22434,BMW,Petrol,Automatic,1.6,3
100000,2000,24031,Honda,Diesel,Automatic,2.2,1
301096,2018,135875,Honda,Petrol,Manual,2.2,3
264757,2013,37148,Mercedes,Petrol,Automatic,1.6,2
100000,2010,78260,BMW,Petrol,Automatic,3.0,2
100000,2002,7713,Hyundai,Diesel,Manual,1.6,3
1227775,2022,19806,BMW,Petrol,Automatic,2.2,1
100000,1995,79652,Hyundai,Diesel,Automatic,2.0,1
495019,2021,112402,Mercedes,Petrol,Automatic,2.2,2
615677,2021,191837,Toyota,Petrol,Automatic,2.2,1
147061,2010,80761,Kia,Petrol,Manual,2.5,5
100000,2003,113897,Hyundai,Petrol,Automatic,2.2,1
100000,2007,73624,Toyota,Petrol,Manual,1.8,4
100000,2005,27146,Ford,Petrol,Automatic,2.0,2
104450,2007,23706,Ford,Petrol,Manual,1.8,4
527314,2019,47045,Mercedes,Diesel,Automatic,2.0,2
178468,2015,145976,Volkswagen,Petrol,Automatic,1.8,3
100000,2004,79358,Toyota,Petrol,Manual,2.5,3
100000,1998,98735,Toyota,Petrol,Manual,1.8,4
691530,2021,96306,Nissan,Diesel,Automatic,1.6,2
100000,2000,95155,Audi,Petrol,Manual,2.2,1
1172554,2022,36375,Mercedes,Petrol,Automatic,2.5,2
100000,2001,154682,Ford,Petrol,Manual,3.0,1
100000,1999,138467,Ford,Petrol,Manual,2.5,1
100000,2005,125778,BMW,Diesel,Automatic,1.6,3
100794,2007,35240,Nissan,Diesel,Automatic,1.6,1
446694,2020,268123,Honda,Electric,Automatic,1.6,2
647335,2019,89596,Kia,Petrol,Automatic,1.4,2
206897,2013,87482,BMW,Petrol,Manual,2.5,4
222270,2017,300000,Nissan,Petrol,Manual,2.0,3
100000,2004,31126,Ford,Petrol,Manual,1.6,2
100000,2004,150427,Nissan,Diesel,Automatic,1.6,3
100000,2005,61789,Volkswagen,Hybrid,Automatic,1.4,2
246089,2015,84811,Kia,Petrol,Manual,1.4,2
100000,2001,212210,Honda,Petrol,Automatic,2.2,1
138731,2012,100931,Audi,Petrol,Automatic,1.6,2
100000,1998,117957,Mercedes,Diesel,Manual,2.0,4
100000,1996,13017,Toyota,Petrol,Manual,1.6,2
100000,2008,81671,Volkswagen,Hybrid,Manual,2.2,3
100000,2007,39969,Toyota,Diesel,Automatic,2.5,4
1025365,2023,89171,Nissan,Diesel,Manual,1.6,2
100000,2006,109083,Kia,Petrol,Automatic,1.4,1
100000,2001,49398,BMW,Hybrid,Automatic,1.4,1
100000,1996,146159,Hyundai,Diesel,Automatic,3.0,3
100000,2007,108580,Toyota,Petrol,Manual,2.2,1
102512,2008,94467,Mercedes,Petrol,Manual,2.2,5
742456,2021,83535,Ford,Petrol,Automatic,1.4,1
185098,2011,62845,BMW,Petrol,Manual,1.4,3
100000,2003,99494,BMW,Petrol,Automatic,1.6,4
100000,2011,266367,Hyundai,Electric,Automatic,2.2,1
100000,2002,93811,Nissan,Diesel,Automatic,2.5,2
100000,1996,165923,Nissan,Diesel,Manual,1.6,5
725144,2022,56425,Ford,Diesel,Automatic,1.4,5
345273,2018,103167,Toyota,Petrol,Manual,2.0,4
100000,2007,70583,Mercedes,Petrol,Automatic,2.2,1
100000,1997,52940,Honda,Petrol,Automatic,3.0,1
100000,2010,79009,Audi,Hybrid,Automatic,1.6,1
100000,2000,129034,BMW,Petrol,Manual,2.2,1
238883,2013,95279,Kia,Diesel,Automatic,2.0,2
100000,2001,185677,Volkswagen,Diesel,Manual,2.5,3
100000,2004,72516,Honda,Petrol,Automatic,1.8,1
100000,2003,74457,Volkswagen,Hybrid,Automatic,1.4,4
100000,1996,117560,Nissan,Petrol,Manual,2.0,3
796320,2022,51234,Hyundai,Diesel,Automatic,1.8,2
710085,2022,218198,Ford,Diesel,Automatic,1.6,5
100000,2009,141184,Ford,Hybrid,Manual,2.0,1
100000,1999,38915,Honda,Hybrid,Manual,1.8,1
922668,2023,73475,Toyota,Petrol,Automatic,2.0,1
268280,2016,108627,Ford,Petrol,Manual,1.8,2
100000,1998,90010,Nissan,Diesel,Automatic,1.6,1
285423,2014,87551,Volkswagen,Petrol,Automatic,1.6,3
100000,1998,116871,Kia,Petrol,Manual,1.6,4
189567,2012,108339,Kia,Diesel,Manual,1.6,5
100000,1998,40956,Audi,Petrol,Automatic,1.6,3
747664,2021,19902,Audi,Diesel,Automatic,2.5,2
126186,2011,54389,Mercedes,Diesel,Automatic,1.8,2
100000,2006,134305,Honda,Diesel,Automatic,1.6,1
332527,2016,101023,Volkswagen,Diesel,Automatic,2.0,1
187434,2011,60432,Toyota,Electric,Automatic,2.0,5
100000,2004,75793,Audi,Petrol,Automatic,1.6,1
290444,2016,110602,BMW,Petrol,Automatic,2.0,2
100000,1995,99067,Ford,Petrol,Automatic,1.6,1
485433,2016,16858,Toyota,Hybrid,Manual,2.5,2
774732,2020,75628,Audi,Petrol,Automatic,2.0,1
390283,2018,98560,Volkswagen,Diesel,Automatic,2.2,2
473181,2021,111364,Toyota,Petrol,Automatic,3.0,5
162695,2012,134054,Toyota,Hybrid,Manual,3.0,1
154427,2012,161515,Volkswagen,Hybrid,Automatic,1.4,1
100000,2008,92516,Audi,Diesel,Manual,3.0,1
100000,2009,116488,Volkswagen,Petrol,Automatic,2.0,1
1204499,2023,82688,Hyundai,Petrol,Manual,2.0,1
100000,2006,53366,Hyundai,Petrol,Automatic,3.0,2
100000,1998,119198,Kia,Petrol,Automatic,2.5,2
500193,2021,91588,Kia,Petrol,Manual,3.0,2
100000,1997,123303,Volkswagen,Petrol,Manual,1.4,3
260925,2014,119491,Kia,Petrol,Manual,3.0,1
1216094,2023,31029,Audi,Diesel,Automatic,2.2,1
100000,2006,96635,Kia,Diesel,Manual,1.4,2
100000,2001,95762,Honda,Petrol,Manual,2.0,1
1110933,2023,106938,Honda,Hybrid,Automatic,3.0,1
100000,2005,80520,Audi,Petrol,Manual,1.6,2
100000,1995,93207,Ford,Petrol,Automatic,2.2,2
100000,2000,115897,Honda,Petrol,Manual,3.0,1
100000,2009,174759,Hyundai,Electric,Manual,3.0,1
100000,2009,84813,Volkswagen,Petrol,Automatic,2.0,3
201959,2013,67783,Hyundai,Hybrid,Automatic,1.6,1
100000,2005,89762,Audi,Petrol,Manual,1.6,1
382142,2020,135054,Kia,Diesel,Manual,3.0,5
291905,2017,215149,Kia,Petrol,Manual,2.5,1
597169,2020,47806,Honda,Diesel,Automatic,2.2,1
100000,1996,11330,Nissan,Hybrid,Manual,2.0,3
100000,2008,143791,Mercedes,Hybrid,Manual,1.8,2
100000,1996,55575,Kia,Diesel,Automatic,1.6,3
1218529,2023,66014,Ford,Petrol,Manual,3.0,2
100000,1998,57036,Mercedes,Diesel,Automatic,2.5,1
110376,2011,63273,Hyundai,Diesel,Automatic,1.4,2
100000,1997,162231,Honda,Petrol,Manual,1.8,3
100000,2007,124973,Audi,Diesel,Automatic,2.5,2
100000,2003,85701,BMW,Petrol,Automatic,1.4,1
100000,2001,85801,Audi,Petrol,Manual,2.2,1
100000,2009,109303,Ford,Diesel,Manual,2.5,4
302227,2017,61957,Audi,Petrol,Automatic,3.0,3
914559,2023,122434,Volkswagen,Petrol,Automatic,1.6,1
830950,2023,54581,Nissan,Petrol,Automatic,1.6,3
100000,2005,47814,Ford,Diesel,Automatic,2.2,1
220087,2014,182703,Mercedes,Diesel,Automatic,1.6,3
100000,1996,87947,Hyundai,Petrol,Manual,2.5,2
100000,2009,112322,Honda,Hybrid,Automatic,1.8,4
100000,2008,99090,Volkswagen,Petrol,Manual,2.5,1
323574,2014,35628,Toyota,Diesel,Automatic,1.8,2
331955,2016,22937,Volkswagen,Petrol,Manual,2.5,2
100000,2005,300000,Toyota,Petrol,Automatic,2.2,1
659851,2021,132218,BMW,Petrol,Automatic,2.5,2
100000,1997,151021,BMW,Petrol,Automatic,3.0,1
187163,2011,47406,Mercedes,Diesel,Automatic,2.0,1
100000,2006,60302,Honda,Diesel,Automatic,3.0,1
516636,2018,90399,Audi,Petrol,Manual,1.6,1
1053506,2022,47424,Audi,Diesel,Automatic,2.5,1
1318885,2023,74606,Hyundai,Petrol,Manual,2.5,1
308824,2015,116632,Nissan,Diesel,Manual,3.0,2
100000,2009,140976,Toyota,Diesel,Manual,1.8,1
146827,2010,62808,BMW,Petrol,Automatic,1.4,4
100000,1999,36314,Honda,Diesel,Automatic,1.6,1
921680,2021,18299,Hyundai,Hybrid,Automatic,1.8,2
188866,2014,57912,BMW,Petrol,Automatic,1.8,1
100000,2000,4785,Hyundai,Petrol,Automatic,3.0,3
104979,2013,185181,Honda,Diesel,Automatic,1.8,1
796079,2019,22590,BMW,Petrol,Manual,2.0,3
100000,1999,137556,Kia,Diesel,Manual,2.2,1
100000,1997,60908,Mercedes,Petrol,Automatic,2.0,2
344432,2021,287495,Audi,Hybrid,Manual,3.0,1
100000,1995,76267,Nissan,Diesel,Automatic,3.0,2
610723,2020,162263,Kia,Hybrid,Manual,2.5,1
1086064,2022,37045,Kia,Petrol,Automatic,1.4,1
100000,2000,122934,Volkswagen,Petrol,Automatic,1.4,3
113638,2009,125417,Honda,Petrol,Automatic,2.2,1
100000,1996,33123,Volkswagen,Petrol,Manual,2.5,2
1443334,2023,42880,Kia,Hybrid,Automatic,2.2,2
100000,1997,105453,Honda,Diesel,Manual,1.8,2
103773,2011,233345,Volkswagen,Petrol,Manual,1.4,2
322465,2019,135349,Volkswagen,Diesel,Automatic,1.8,2
516767,2018,106927,Ford,Hybrid,Manual,2.2,2
100000,2006,88816,Audi,Diesel,Manual,1.4,4
120770,2012,84929,Hyundai,Diesel,Manual,1.8,2
100000,2009,180285,Nissan,Petrol,Automatic,1.6,1
100000,2006,97232,Hyundai,Petrol,Automatic,2.5,1
145415,2010,74274,Ford,Diesel,Automatic,1.6,1
637146,2021,168959,Audi,Diesel,Manual,1.8,5
100000,2002,110067,Honda,Petrol,Manual,2.0,4
744956,2022,99605,Honda,Petrol,Automatic,1.8,1
127078,2008,30244,Hyundai,Diesel,Automatic,1.4,4
615435,2019,93105,Nissan,Diesel,Manual,2.2,1
131088,2011,93114,Mercedes,Petrol,Automatic,1.8,1
681679,2023,150213,Mercedes,Petrol,Automatic,1.4,2
258049,2015,50229,BMW,Diesel,Manual,1.4,3
100000,2002,45178,Nissan,Diesel,Manual,1.6,2
100000,2009,126349,BMW,Petrol,Automatic,1.8,5
932810,2021,62411,Hyundai,Hybrid,Automatic,2.5,2
100000,2008,94919,Ford,Diesel,Manual,2.0,1
227219,2012,33435,Ford,Diesel,Manual,2.0,1
192187,2014,132681,Hyundai,Petrol,Automatic,2.2,4
100000,2001,48536,Ford,Diesel,Automatic,2.2,1
100000,1997,130379,Honda,Diesel,Automatic,1.6,3
1171612,2023,82222,Mercedes,Petrol,Automatic,1.8,3
100000,2006,54485,Ford,Petrol,Manual,2.2,1
201307,2015,72063,Audi,Petrol,Automatic,1.8,3
360809,2018,167390,Volkswagen,Petrol,Automatic,2.5,1
701208,2022,113039,Ford,Petrol,Automatic,2.0,3
454011,2020,114594,Kia,Diesel,Automatic,1.4,2
100000,1997,188538,Nissan,Petrol,Automatic,2.0,2
235276,2014,25914,Toyota,Diesel,Automatic,1.6,1
100000,2008,115408,Volkswagen,Diesel,Automatic,1.8,1
113120,2009,5947,BMW,Petrol,Automatic,1.4,5
552290,2019,73041,Volkswagen,Petrol,Manual,3.0,4
100000,2008,117723,Kia,Hybrid,Automatic,3.0,5
100000,2001,137015,Kia,Hybrid,Automatic,1.4,2
180921,2011,60797,Toyota,Petrol,Automatic,1.6,3
100000,2006,40839,Nissan,Diesel,Automatic,1.4,2
258898,2014,118918,BMW,Hybrid,Manual,1.8,4
100000,1998,57409,Volkswagen,Electric,Automatic,2.0,5
100000,2003,105357,Nissan,Petrol,Manual,3.0,4
100000,2000,133440,Audi,Petrol,Manual,1.8,2
115787,2010,148159,Kia,Diesel,Manual,2.2,5
500850,2019,84709,Volkswagen,Petrol,Manual,3.0,5
861710,2022,25057,Ford,Diesel,Automatic,1.4,2
258318,2016,41862,Volkswagen,Petrol,Automatic,1.4,1
297356,2016,66382,Nissan,Petrol,Manual,3.0,1
302169,2015,86678,Mercedes,Petrol,Automatic,1.8,2
184608,2015,131593,Honda,Petrol,Manual,3.0,1
100000,1996,119645,Nissan,Petrol,Automatic,2.5,3
334264,2018,62231,Ford,Hybrid,Automatic,1.6,1
100000,2002,119256,Audi,Petrol,Automatic,2.5,1
100000,2005,75567,Audi,Petrol,Manual,1.8,2
100000,2007,167659,Volkswagen,Petrol,Automatic,3.0,1
100000,2011,89979,Audi,Petrol,Automatic,2.0,1
100000,2002,172929,Kia,Diesel,Manual,1.6,2
275441,2015,64852,Mercedes,Diesel,Manual,1.4,4
160537,2012,111893,Mercedes,Hybrid,Automatic,2.5,2
129853,2012,164782,Hyundai,Diesel,Automatic,2.5,1
131882,2008,17923,Hyundai,Petrol,Automatic,1.4,2
128490,2009,84404,Toyota,Petrol,Manual,1.6,3
100000,2000,91150,Ford,Petrol,Automatic,1.6,1
100000,2005,81270,Audi,Petrol,Manual,1.6,1
100000,2007,80666,Audi,Diesel,Manual,1.4,2
402774,2019,151279,Toyota,Petrol,Manual,1.4,2
100000,1995,131807,Honda,Petrol,Automatic,2.5,2
1131003,2022,36365,Nissan,Petrol,Manual,3.0,2
100000,2000,219426,Volkswagen,Petrol,Manual,2.5,1
100000,2003,70051,Toyota,Petrol,Automatic,1.4,2
100000,2002,41315,Nissan,Petrol,Manual,1.4,1
100000,2005,50853,Mercedes,Petrol,Automatic,1.4,1
422123,2016,18197,Toyota,Petrol,Manual,1.8,1
252369,2013,38844,Audi,Petrol,Manual,1.8,2
187943,2018,300000,Volkswagen,Petrol,Automatic,1.8,5
100000,2003,23589,Hyundai,Petrol,Automatic,1.6,1
101483,2011,96547,Ford,Electric,Automatic,1.4,2
100000,2006,75430,Ford,Diesel,Automatic,2.5,1
400915,2019,65578,Toyota,Diesel,Automatic,2.5,1
100000,2008,111601,Ford,Petrol,Automatic,1.8,1
100000,2009,60803,Mercedes,Hybrid,Automatic,1.6,2
100000,2010,81373,Audi,Diesel,Automatic,2.0,1
334729,2016,28741,Ford,Petrol,Automatic,3.0,3
441714,2016,60720,BMW,Diesel,Manual,3.0,2
737936,2022,96281,Mercedes,Petrol,Automatic,2.2,1
307272,2014,35221,Mercedes,Petrol,Manual,2.0,1
100000,1995,80691,Kia,Diesel,Automatic,2.0,2
100000,2004,107602,Hyundai,Petrol,Manual,2.2,5
100000,2002,18529,Toyota,Diesel,Automatic,2.5,3
100000,2012,189999,Honda,Petrol,Manual,1.6,1
539316,2022,141066,Mercedes,Hybrid,Automatic,2.2,3
100000,1995,57160,Ford,Petrol,Manual,1.6,2
100000,1996,39444,Volkswagen,Electric,Automatic,2.0,1
100000,1995,102789,Audi,Diesel,Automatic,2.2,2
100000,1995,48064,Honda,Petrol,Automatic,2.0,1
100000,2003,131501,Hyundai,Petrol,Manual,2.2,2
100000,2007,83816,Mercedes,Petrol,Automatic,3.0,2
100000,1995,184800,Audi,Diesel,Manual,2.2,3
100000,2007,161210,Hyundai,Petrol,Automatic,1.4,2
202714,2014,43112,Audi,Petrol,Automatic,3.0,1
631162,2020,132077,Nissan,Petrol,Manual,1.8,2
286589,2016,69122,Ford,Petrol,Automatic,3.0,1
100000,2001,54709,Volkswagen,Petrol,Automatic,1.8,3
100000,1996,123334,BMW,Diesel,Automatic,2.0,1
100000,2000,82766,Audi,Electric,Automatic,2.0,2
100000,2001,178990,Audi,Diesel,Manual,2.0,1
490417,2020,62399,Mercedes,Diesel,Manual,1.4,1
100000,2008,119302,Toyota,Diesel,Automatic,1.4,2
667462,2020,107233,Hyundai,Petrol,Automatic,2.0,1
189538,2012,77806,Nissan,Petrol,Automatic,1.4,4
100000,2009,38276,Honda,Petrol,Manual,2.2,1
100000,1996,132069,BMW,Petrol,Automatic,2.2,1
100000,2004,131427,Ford,Petrol,Automatic,2.2,2
476688,2017,47347,Audi,Diesel,Manual,1.8,4
100000,2006,19908,Toyota,Diesel,Automatic,2.2,2
154874,2011,96617,Kia,Electric,Manual,3.0,5
100000,2002,98915,Mercedes,Petrol,Manual,1.8,1
100000,2005,136684,Mercedes,Petrol,Automatic,2.2,1
791899,2023,175741,BMW,Diesel,Automatic,2.0,1
100000,1997,51627,BMW,Petrol,Manual,1.8,2
1075210,2021,14133,Toyota,Petrol,Manual,1.4,2
100000,2000,77709,Kia,Diesel,Automatic,2.5,1
100000,2003,54499,Kia,Petrol,Manual,1.8,2
100000,2000,159025,BMW,Hybrid,Automatic,1.6,3
100000,2003,160917,Nissan,Petrol,Automatic,1.8,2
100000,2001,57472,Nissan,Diesel,Manual,2.2,3
100000,2003,77683,BMW,Petrol,Automatic,2.2,1
201217,2012,76308,Volkswagen,Petrol,Automatic,2.2,2
100000,2006,106624,BMW,Petrol,Automatic,1.4,1
100000,2002,23331,Toyota,Petrol,Manual,2.0,1
100000,2002,59846,Kia,Petrol,Manual,1.8,3
204627,2012,27022,Honda,Diesel,Automatic,1.4,3
837999,2022,74898,Mercedes,Diesel,Automatic,1.6,4
242687,2014,109408,BMW,Petrol,Automatic,1.8,5
114023,2009,21151,Hyundai,Petrol,Manual,2.5,5
910640,2021,68942,Audi,Petrol,Manual,2.2,1
100000,2001,102062,Volkswagen,Petrol,Automatic,1.4,1
100000,2005,217252,Honda,Diesel,Automatic,1.4,4
173994,2014,62369,BMW,Petrol,Automatic,1.8,1
125395,2010,96955,BMW,Hybrid,Manual,2.5,1
100000,1998,48934,Honda,Petrol,Manual,1.4,2
100000,2000,78856,Nissan,Diesel,Automatic,1.4,2
535938,2020,179849,BMW,Diesel,Automatic,1.4,1
287674,2016,91248,Kia,Petrol,Automatic,3.0,3
507795,2020,231109,Hyundai,Petrol,Automatic,1.8,4
100000,1997,164597,Toyota,Petrol,Automatic,2.2,3
100000,2003,72806,Hyundai,Petrol,Automatic,2.5,1
969867,2022,108024,Kia,Petrol,Manual,1.4,1
100000,2004,145660,Hyundai,Petrol,Automatic,3.0,1
100000,2008,67467,Nissan,Petrol,Automatic,1.4,2
100000,2005,134691,Toyota,Petrol,Automatic,2.0,2
193703,2012,94413,Hyundai,Petrol,Automatic,2.5,1
385849,2016,99043,Mercedes,Hybrid,Automatic,3.0,5
100000,2006,57147,Kia,Petrol,Automatic,2.5,2
293834,2017,93446,Kia,Petrol,Automatic,1.6,2
100000,2006,190733,Audi,Petrol,Automatic,2.0,1
100000,2007,93367,Ford,Diesel,Manual,2.2,5
508259,2019,115866,Volkswagen,Petrol,Automatic,3.0,2
100000,2007,79441,Ford,Diesel,Manual,2.0,1
159292,2013,120885,Volkswagen,Petrol,Manual,1.8,2
407983,2020,118156,Hyundai,Petrol,Manual,2.0,1
245276,2013,44094,Mercedes,Petrol,Automatic,1.8,3
382023,2017,42911,Mercedes,Petrol,Manual,2.0,2
100000,2008,79441,BMW,Petrol,Automatic,2.0,1
100000,1998,87471,Ford,Petrol,Automatic,1.6,3
100000,2007,113876,Hyundai,Hybrid,Manual,3.0,1
100000,2002,116066,Audi,Petrol,Manual,2.5,2
